time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-08-28T14:24:14.691Z,59.9223,-140.1149,0,1.7,ml,,,,0.99,ak,ak019b15gjb2,2019-08-28T14:30:18.821Z,"47km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-08-28T14:22:29.890Z,35.891,-117.6903333,8.93,1.33,ml,24,74,0.06539,0.16,ci,ci39018224,2019-08-28T14:33:33.200Z,"20km ESE of Little Lake, CA",earthquake,0.22,0.62,0.264,20,automatic,ci,ci
2019-08-28T14:21:51.343Z,59.9271,-140.0971,2,2.4,ml,,,,0.73,ak,ak019b15fz0e,2019-08-29T05:45:00.040Z,"47km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-08-28T14:18:31.711Z,59.9962,-140.1108,1.4,2.5,ml,,,,0.77,ak,ak019b15fabb,2019-08-29T05:51:34.040Z,"54km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-08-28T14:16:36.740Z,38.8138333,-122.8205,2.72,0.2,md,24,54,0.008399,0.03,nc,nc73260790,2019-08-30T15:28:03.273Z,"7km NW of The Geysers, CA",earthquake,0.2,0.42,0.055,2,reviewed,nc,nc
2019-08-28T14:14:59.547Z,59.9452,-140.1218,0.8,1.4,ml,,,,1.16,ak,ak019b15ehly,2019-08-28T14:24:43.701Z,"49km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-08-28T14:14:27.440Z,35.8918333,-117.6956667,8.01,1.02,ml,18,72,0.06694,0.14,ci,ci39018200,2019-08-28T14:18:02.975Z,"20km ESE of Little Lake, CA",earthquake,0.27,0.79,0.193,11,automatic,ci,ci
2019-08-28T14:14:09.600Z,35.88,-117.7023333,7.18,0.97,ml,17,71,0.07981,0.11,ci,ci39018192,2019-08-28T14:17:37.974Z,"20km ESE of Little Lake, CA",earthquake,0.2,0.63,0.216,13,automatic,ci,ci
2019-08-28T14:13:58.730Z,38.808,-122.8206667,3.16,0.27,md,19,64,0.006706,0.04,nc,nc73260785,2019-08-28T15:23:03.564Z,"6km WNW of The Geysers, CA",earthquake,0.25,0.56,,1,reviewed,nc,nc
2019-08-28T14:08:38.100Z,35.6848333,-117.4876667,7.02,0.87,ml,19,130,0.05569,0.14,ci,ci39018168,2019-08-28T14:12:10.943Z,"12km SW of Searles Valley, CA",earthquake,0.31,0.54,0.119,10,automatic,ci,ci
2019-08-28T14:03:35.941Z,59.9698,-140.0169,14.6,1.6,ml,,,,0.51,ak,ak019b15c2un,2019-08-28T14:08:18.302Z,"49km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-08-28T14:03:23.220Z,35.8773333,-117.6908333,9.41,0.79,ml,12,78,0.0777,0.1,ci,ci39018160,2019-08-28T14:07:04.912Z,"20km ESE of Little Lake, CA",earthquake,0.27,0.81,0.148,12,automatic,ci,ci
2019-08-28T14:01:41.250Z,33.3841667,-116.3985,12.33,0.61,ml,21,118,0.06301,0.17,ci,ci39018152,2019-08-28T15:35:39.293Z,"14km N of Borrego Springs, CA",earthquake,0.34,0.77,0.083,11,reviewed,ci,ci
2019-08-28T14:01:13.580Z,35.8066667,-117.6325,4.32,1.46,ml,28,55,0.02985,0.19,ci,ci39018144,2019-08-28T14:12:23.350Z,"21km N of Ridgecrest, CA",earthquake,0.25,0.48,0.17,24,automatic,ci,ci
2019-08-28T14:00:54.345Z,59.8248,-140.0486,4.9,2.9,ml,,,,0.91,ak,ak019b15bhan,2019-08-29T05:59:15.040Z,"35km NNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-28T13:59:26.100Z,35.668,-117.4871667,1.71,1.34,ml,24,57,0.05177,0.2,ci,ci39018136,2019-08-28T14:03:10.391Z,"13km SW of Searles Valley, CA",earthquake,0.26,0.44,0.082,19,automatic,ci,ci
2019-08-28T13:58:30.180Z,35.8288333,-117.651,7.06,0.66,ml,9,105,0.04539,0.18,ci,ci39018128,2019-08-28T14:02:14.876Z,"23km N of Ridgecrest, CA",earthquake,0.61,1.07,0.139,7,automatic,ci,ci
2019-08-28T13:58:13.480Z,36.7708,-116.0424,1.2,0.1,ml,4,266,0.052,0.0307,nn,nn00701270,2019-08-29T02:06:58.778Z,"62km N of Pahrump, Nevada",earthquake,,16.5,0.37,2,reviewed,nn,nn
2019-08-28T13:54:33.070Z,35.8713333,-117.672,13.52,0.66,ml,8,99,0.07839,0.16,ci,ci39018120,2019-08-28T13:58:06.602Z,"22km ESE of Little Lake, CA",earthquake,0.58,1.05,0.273,6,automatic,ci,ci
2019-08-28T13:48:16.660Z,35.6631667,-117.4613333,10.46,1.65,ml,28,54,0.03072,0.23,ci,ci39018112,2019-08-28T13:59:16.270Z,"13km SSW of Searles Valley, CA",earthquake,0.38,0.8,0.138,23,automatic,ci,ci
2019-08-28T13:47:52.440Z,35.8646667,-117.693,9.03,1.65,ml,32,47,0.08091,0.17,ci,ci39018104,2019-08-28T13:58:13.630Z,"21km ESE of Little Lake, CA",earthquake,0.22,0.61,0.246,26,automatic,ci,ci
2019-08-28T13:47:01.350Z,35.6736667,-117.5126667,6.92,1.54,ml,30,44,0.06904,0.18,ci,ci39018096,2019-08-28T13:58:10.140Z,"14km SW of Searles Valley, CA",earthquake,0.26,0.6,0.149,24,automatic,ci,ci
2019-08-28T13:42:40.020Z,35.6683333,-117.4265,2.61,0.82,ml,15,149,0.003943,0.19,ci,ci39018080,2019-08-28T13:46:26.876Z,"11km S of Searles Valley, CA",earthquake,0.47,0.35,0.091,4,automatic,ci,ci
2019-08-28T13:42:02.160Z,35.3676667,-117.823,6.96,1.57,ml,31,44,0.1017,0.2,ci,ci39018072,2019-08-29T14:02:13.450Z,"17km W of Johannesburg, CA",earthquake,0.26,0.94,0.175,26,reviewed,ci,ci
2019-08-28T13:40:05.616Z,13.1483,93.2182,43.07,5,mb,,81,1.554,0.53,us,us7000595a,2019-08-28T13:58:44.040Z,"169km NNE of Bamboo Flat, India",earthquake,7.7,7.4,0.062,84,reviewed,us,us
2019-08-28T13:38:58.960Z,33.0958333,-116.5086667,8.71,0.73,ml,14,151,0.07607,0.2,ci,ci39018064,2019-08-29T14:01:49.267Z,"9km ENE of Julian, CA",earthquake,0.6,1.16,0.198,6,reviewed,ci,ci
2019-08-28T13:38:51.660Z,35.8575,-117.6766667,5.78,0.46,ml,9,85,0.07664,0.06,ci,ci39018056,2019-08-28T13:42:22.310Z,"22km ESE of Little Lake, CA",earthquake,0.25,0.94,0.179,5,automatic,ci,ci
2019-08-28T13:36:58.560Z,35.8035,-117.6175,4.45,1.46,ml,29,56,0.02033,0.2,ci,ci39018040,2019-08-28T13:48:01.220Z,"20km WNW of Searles Valley, CA",earthquake,0.27,0.48,0.13,22,automatic,ci,ci
2019-08-28T13:32:55.690Z,36.0613333,-120.6346667,3.02,0.68,md,22,117,0.03206,0.09,nc,nc73260760,2019-09-06T21:28:03.850Z,"25km E of San Ardo, CA",earthquake,0.34,0.83,0.158,8,reviewed,nc,nc
2019-08-28T13:32:54.100Z,32.8161667,-115.4641667,11.01,1.39,ml,21,64,0.0182,0.21,ci,ci39018032,2019-08-28T18:32:59.411Z,"8km W of Holtville, CA",earthquake,0.39,0.53,0.147,14,reviewed,ci,ci
2019-08-28T13:28:25.760Z,35.8703333,-117.7021667,8.21,0.41,ml,8,103,0.07998,0.11,ci,ci39018016,2019-08-28T13:31:59.136Z,"20km ESE of Little Lake, CA",earthquake,0.34,1.08,0.105,4,automatic,ci,ci
2019-08-28T13:25:52.090Z,35.8935,-117.7163333,8.47,0.98,ml,22,63,0.07624,0.15,ci,ci39018008,2019-08-28T13:29:36.682Z,"18km ESE of Little Lake, CA",earthquake,0.27,0.7,0.19,13,automatic,ci,ci
2019-08-28T13:24:44.660Z,36.0773333,-117.8581667,2.22,1.22,ml,17,136,0.04025,0.13,ci,ci39018000,2019-08-28T13:28:25.959Z,"9km ENE of Coso Junction, CA",earthquake,0.25,0.24,0.087,15,automatic,ci,ci
2019-08-28T13:24:05.470Z,35.9455,-117.6915,2.46,1.25,ml,16,55,0.03345,0.14,ci,ci39017992,2019-08-28T13:27:39.582Z,"19km E of Little Lake, CA",earthquake,0.23,0.28,0.157,18,automatic,ci,ci
2019-08-28T13:21:52.443Z,61.7613,-151.6261,89.8,1.1,ml,,,,0.35,ak,ak019b14ujgr,2019-08-28T13:25:58.192Z,"83km W of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-28T13:21:08.970Z,48.005,-120.788333333333,17.06,0.99,ml,11,116,,0.18,uw,uw61546777,2019-08-29T16:27:50.370Z,"44km WNW of Granite Falls, Washington",earthquake,1.09,1.26,0.124332931388183,6,reviewed,uw,uw
2019-08-28T13:12:34.600Z,33.9398333,-116.7386667,13.83,0.66,ml,19,68,0.1111,0.21,ci,ci39017984,2019-08-28T13:16:21.205Z,"5km ENE of Cabazon, CA",earthquake,0.49,1.33,0.145,17,automatic,ci,ci
2019-08-28T13:09:00.150Z,35.8181667,-117.6561667,6.5,0.71,ml,11,72,0.04773,0.2,ci,ci39017960,2019-08-28T13:12:47.997Z,"22km N of Ridgecrest, CA",earthquake,0.5,1.02,0.129,10,automatic,ci,ci
2019-08-28T13:08:36.150Z,38.8118324,-122.8225021,2.51,0.88,md,17,58,0.005997,0.04,nc,nc73260755,2019-08-28T15:25:03.564Z,"7km NW of The Geysers, CA",earthquake,0.27,0.57,0.13,3,automatic,nc,nc
2019-08-28T13:08:07.730Z,18.1191,-66.7511,20,1.89,md,10,124,0.1637,0.22,pr,pr2019240010,2019-08-28T21:22:18.766Z,"6km SE of Adjuntas, Puerto Rico",earthquake,0.59,1.71,0.25,8,reviewed,pr,pr
2019-08-28T13:06:38.320Z,35.864,-117.6871667,10.8,0.35,ml,6,92,0.08395,0.04,ci,ci39017952,2019-08-28T13:10:16.151Z,"21km ESE of Little Lake, CA",earthquake,0.22,0.77,0.111,4,automatic,ci,ci
2019-08-28T13:03:07.380Z,37.5701667,-118.8348333,-1.45,0.25,md,8,279,0.02034,0.03,nc,nc73260750,2019-08-28T16:35:30.734Z,"14km W of Toms Place, CA",earthquake,0.93,0.4,0.365,8,reviewed,nc,nc
2019-08-28T12:56:46.160Z,35.8761667,-117.715,10.3,0.47,ml,18,65,0.0787,0.14,ci,ci39017936,2019-08-28T19:22:36.593Z,"18km ESE of Little Lake, CA",earthquake,0.24,0.59,0.275,4,reviewed,ci,ci
2019-08-28T12:52:32.900Z,34.213,-117.5111667,7.48,0.39,ml,7,105,0.09233,0.08,ci,ci39017920,2019-08-28T12:56:08.864Z,"5km SSW of Lytle Creek, CA",earthquake,0.35,1.43,0.035,4,automatic,ci,ci
2019-08-28T12:43:44.363Z,-23.1696,-69.1836,100.32,4.9,mww,,50,0.584,1.47,us,us7000594x,2019-09-01T02:24:09.740Z,"81km SSW of Calama, Chile",earthquake,5.1,5.3,0.071,19,reviewed,us,us
2019-08-28T12:43:41.510Z,38.8261681,-122.8536682,1.36,1.15,md,21,61,0.002856,0.06,nc,nc73260745,2019-08-28T14:57:04.753Z,"10km WNW of The Geysers, CA",earthquake,0.23,0.46,0.01,3,automatic,nc,nc
2019-08-28T12:43:28.290Z,36.5755,-121.1491667,10.3,0.72,md,9,163,0.02941,0.09,nc,nc73260740,2019-09-06T20:55:03.650Z,"5km N of Pinnacles, CA",earthquake,0.57,0.68,0.159,8,reviewed,nc,nc
2019-08-28T12:43:19.470Z,35.831,-117.6326667,10.38,1.06,ml,24,91,0.03238,0.26,ci,ci39017888,2019-08-28T12:47:06.120Z,"22km WNW of Searles Valley, CA",earthquake,0.45,0.77,0.167,13,automatic,ci,ci
2019-08-28T12:42:54.955Z,58.637,-152.6991,44.5,1.9,ml,,,,0.45,ak,ak019b14dm2y,2019-08-28T12:47:29.886Z,"95km N of Kodiak, Alaska",earthquake,,1,,,automatic,ak,ak
2019-08-28T12:35:40.507Z,66.2248,-157.1924,0,1.4,ml,,,,0.81,ak,ak019b14c2x9,2019-08-28T12:49:40.770Z,"77km S of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-28T12:33:56.400Z,34.1566667,-118.12,7.35,0.96,ml,21,71,0.01653,0.11,ci,ci39017864,2019-08-28T14:54:53.155Z,"1km E of Pasadena, CA",earthquake,0.2,0.26,0.178,12,reviewed,ci,ci
2019-08-28T12:32:35.971Z,42.6663,148.4249,10,4.7,mb,,167,3.958,0.67,us,us7000594v,2019-08-28T12:48:17.040Z,"187km SE of Shikotan, Russia",earthquake,4.7,1.9,0.045,146,reviewed,us,us
2019-08-28T12:27:58.580Z,35.89,-117.6975,7.62,0.54,ml,10,134,0.06929,0.07,ci,ci39017856,2019-08-28T12:31:43.466Z,"20km ESE of Little Lake, CA",earthquake,0.23,0.59,0.124,7,automatic,ci,ci
2019-08-28T12:27:43.560Z,47.763,-114.4306667,5.49,-0.5,md,6,139,0.101,0.12,mb,mb80359529,2019-09-03T23:06:56.880Z,"21km WNW of Polson, Montana",earthquake,0.51,2.1,0.061,3,reviewed,mb,mb
2019-08-28T12:26:57.317Z,59.6742,-153.5159,119.2,1.3,ml,,,,1.04,ak,ak019b14a6sy,2019-08-28T12:33:36.395Z,"79km E of Old Iliamna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-08-28T12:25:49.310Z,35.8356667,-117.6651667,5.29,0.3,ml,8,97,0.05847,0.16,ci,ci39017848,2019-08-28T12:29:30.627Z,"24km N of Ridgecrest, CA",earthquake,0.47,1.54,0.167,5,automatic,ci,ci
2019-08-28T12:25:08.550Z,36.0851667,-117.8913333,2.79,0.61,ml,8,185,0.0438,0.18,ci,ci39017832,2019-08-28T12:28:38.377Z,"7km NE of Coso Junction, CA",earthquake,0.68,1.22,0.242,5,automatic,ci,ci
2019-08-28T12:24:49.690Z,61.1658,-139.9248,0,1.3,ml,,,,0.82,ak,ak019b149qsp,2019-08-28T12:27:34.055Z,"138km WNW of Haines Junction, Canada",earthquake,,0.6,,,automatic,ak,ak
2019-08-28T12:17:55.950Z,38.7248333,-122.8511667,6.59,0.77,md,25,229,0.04402,0.05,nc,nc73260735,2019-08-30T16:10:04.275Z,"10km SW of The Geysers, CA",earthquake,0.45,0.61,0.193,4,reviewed,nc,nc
2019-08-28T12:17:37.040Z,37.6381667,-118.88,2.07,0.5,md,16,101,0.01474,0.04,nc,nc73260730,2019-08-28T21:26:03.072Z,"9km E of Mammoth Lakes, CA",earthquake,0.35,0.47,0.197,15,reviewed,nc,nc
2019-08-28T12:16:32.040Z,35.7215,-117.5343333,9.93,0.9,ml,18,117,0.1032,0.16,ci,ci39017824,2019-08-28T12:20:03.857Z,"13km WSW of Searles Valley, CA",earthquake,0.39,0.86,0.162,11,automatic,ci,ci
2019-08-28T12:15:08.178Z,65.9888,-147.8901,12.6,1.3,ml,,,,0.67,ak,ak019b147mcn,2019-08-28T16:41:20.306Z,"126km N of College, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-08-28T12:14:33.836Z,65.9825,-147.8731,10.8,1.4,ml,,,,0.5,ak,ak019b147ket,2019-08-28T12:19:41.373Z,"125km N of College, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-28T12:11:16.930Z,46.453,-122.367833333333,17,0.59,ml,9,317,,0.1,uw,uw61546767,2019-08-28T16:40:19.980Z,"13km SSW of Morton, Washington",earthquake,0.85,0.96,0.145346314159686,6,reviewed,uw,uw
2019-08-28T12:10:11.890Z,35.7596667,-117.5823333,2.35,0.63,ml,14,111,0.0573,0.21,ci,ci39017808,2019-08-28T12:13:44.927Z,"16km W of Searles Valley, CA",earthquake,0.44,0.61,0.124,8,automatic,ci,ci
2019-08-28T12:07:37.221Z,63.3765,-149.8055,105,1.6,ml,,,,0.64,ak,ak019b1462oa,2019-08-28T12:12:18.646Z,"42km W of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-08-28T12:01:37.630Z,35.9,-117.6698333,1.62,0.82,ml,14,77,0.05034,0.19,ci,ci39017800,2019-08-28T12:05:25.373Z,"22km E of Little Lake, CA",earthquake,0.32,0.5,0.131,8,automatic,ci,ci
2019-08-28T12:00:41.057Z,60.191,-153.2165,146.1,1.8,ml,,,,0.74,ak,ak019b144m1u,2019-08-28T12:06:56.326Z,"41km SW of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-28T12:00:26.630Z,35.9231667,-117.7118333,7.34,0.9,ml,16,54,0.05565,0.2,ci,ci39017784,2019-08-28T12:04:07.991Z,"18km E of Little Lake, CA",earthquake,0.37,1.02,0.168,13,automatic,ci,ci
2019-08-28T11:58:18.631Z,35.7105,27.636,10,4.9,mww,,42,0.419,0.93,us,us7000594r,2019-09-03T19:05:48.516Z,"44km ENE of Karpathos, Greece",earthquake,5.5,1.8,0.08,15,reviewed,us,us
2019-08-28T11:54:10.873Z,61.3303,-141.0364,0,1.2,ml,,,,0.78,ak,ak019b13unok,2019-08-28T12:02:34.685Z,"160km NNE of Cape Yakataga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-08-28T11:52:51.410Z,35.6861667,-117.5468333,7.95,0.95,ml,20,94,0.06651,0.18,ci,ci39017776,2019-08-28T11:56:34.714Z,"14km ENE of Ridgecrest, CA",earthquake,0.34,0.94,0.096,11,automatic,ci,ci
2019-08-28T11:51:23.100Z,36.4628333,-121.0391667,6.82,1.54,md,32,93,0.01693,0.13,nc,nc73260725,2019-09-07T00:09:04.530Z,"12km SE of Pinnacles, CA",earthquake,0.28,0.57,0.22,24,reviewed,nc,nc
2019-08-28T11:48:19.160Z,35.8895,-117.6805,14.33,0.28,ml,9,83,0.0632,0.11,ci,ci39017768,2019-08-28T11:51:53.342Z,"21km ESE of Little Lake, CA",earthquake,0.69,1.25,0.106,4,automatic,ci,ci
2019-08-28T11:47:50.011Z,36.7285,-115.9675,0,-0.1,ml,15,177.35,0.015,0.1752,nn,nn00701268,2019-08-29T02:06:57.371Z,"57km N of Pahrump, Nevada",earthquake,,2.3,0.33,7,reviewed,nn,nn
2019-08-28T11:46:41.316Z,61.35,-150.0111,35.4,1.4,ml,,,,0.6,ak,ak019b13t0ar,2019-08-28T11:50:01.024Z,"15km NNW of Anchorage, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-08-28T11:45:18.827Z,38.5098,-118.357,6.5,-0.5,ml,4,163.41,0.076,0.0887,nn,nn00701267,2019-08-29T02:06:55.268Z,"23km E of Hawthorne, Nevada",earthquake,,16.4,0,1,reviewed,nn,nn
2019-08-28T11:43:52.340Z,36.0326667,-117.307,1.67,1.25,ml,17,86,0.1427,0.2,ci,ci39017760,2019-08-28T11:47:36.315Z,"31km NNE of Trona, CA",earthquake,0.5,0.66,0.139,14,automatic,ci,ci
2019-08-28T11:43:14.647Z,38.358,-118.5624,5.3,0,ml,4,209.56,0.116,0.094,nn,nn00701266,2019-08-29T02:06:53.910Z,"19km SSE of Hawthorne, Nevada",earthquake,,21.4,0.16,2,reviewed,nn,nn
2019-08-28T11:42:32.720Z,37.6196667,-118.8565,3.64,-0.15,md,9,204,0.005168,0.04,nc,nc73260720,2019-08-28T16:32:00.252Z,"11km E of Mammoth Lakes, CA",earthquake,0.46,1.08,0.151,7,reviewed,nc,nc
2019-08-28T11:40:42.410Z,35.7,-117.554,1.62,0.62,ml,9,112,0.1208,0.19,ci,ci39017752,2019-08-28T11:44:12.700Z,"14km NE of Ridgecrest, CA",earthquake,0.61,0.81,0.076,9,automatic,ci,ci
2019-08-28T11:40:33.599Z,62.7897,-150.6976,84.2,1.5,ml,,,,0.71,ak,ak019b13rpe2,2019-08-28T11:48:20.252Z,"60km NNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-08-28T11:33:59.520Z,35.6875,-117.5088333,5.02,1.44,ml,29,105,0.07284,0.2,ci,ci39017744,2019-08-28T11:44:57.070Z,"13km SW of Searles Valley, CA",earthquake,0.35,0.61,0.223,22,automatic,ci,ci
2019-08-28T11:33:35.259Z,60.797,-148.9578,21.2,1.8,ml,,,,0.67,ak,ak019b13q7jd,2019-08-28T11:38:17.119Z,"15km W of Whittier, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-28T11:31:25.840Z,35.9763333,-117.4046667,-0.03,1.5,ml,21,86,0.1064,0.16,ci,ci39017736,2019-08-28T11:35:13.242Z,"23km N of Searles Valley, CA",earthquake,0.36,31.61,0.139,22,automatic,ci,ci
2019-08-28T11:30:54.090Z,35.6906667,-117.5186667,6.72,0.84,ml,19,105,0.07985,0.2,ci,ci39017728,2019-08-28T11:34:36.716Z,"13km SW of Searles Valley, CA",earthquake,0.44,0.97,0.168,9,automatic,ci,ci
2019-08-28T11:30:04.042Z,60.1697,-141.2993,0,1.4,ml,,,,1.47,ak,ak019b13phy5,2019-08-28T16:41:19.911Z,"63km E of Cape Yakataga, Alaska",ice quake,,0.6,,,automatic,ak,ak
2019-08-28T11:27:25.400Z,47.8575,-122.131333333333,5.28,0.41,md,6,111,,0.18,uw,uw61546762,2019-08-28T16:50:27.480Z,"2km ESE of Silver Firs, Washington",earthquake,0.59,2,0.0270213992118939,3,reviewed,uw,uw
2019-08-28T11:25:02.660Z,35.579,-117.4146667,7.86,1.03,ml,21,91,0.03946,0.22,ci,ci39017712,2019-08-28T11:28:35.204Z,"21km S of Trona, CA",earthquake,0.42,0.64,0.097,12,automatic,ci,ci
2019-08-28T11:22:26.600Z,35.6456667,-117.5481667,3.61,0.66,ml,16,73,0.0291,0.19,ci,ci39017704,2019-08-28T11:26:10.190Z,"12km ENE of Ridgecrest, CA",earthquake,0.37,0.81,0.159,7,automatic,ci,ci
2019-08-28T11:18:29.800Z,35.9291649,-117.6685028,16.42,1.01,ml,10,77,0.02379,0.14,ci,ci39017696,2019-08-28T11:20:34.328Z,"22km E of Little Lake, CA",earthquake,1.13,1.34,0.376,6,automatic,ci,ci
2019-08-28T11:18:29.250Z,60.9189,-151.8987,80.8,1.4,ml,,,,0.65,ak,ak019b13mzbm,2019-08-28T11:27:03.385Z,"41km NW of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-28T11:17:22.800Z,19.0991,-66.5273,13,2.4,md,5,304,0.622,0.23,pr,pr2019240009,2019-08-28T21:22:02.540Z,"70km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,2.18,3.18,0.37,2,reviewed,pr,pr
2019-08-28T11:16:44.450Z,35.587,-117.4915,8.07,1.19,ml,23,54,0.01263,0.18,ci,ci39017688,2019-08-28T11:20:29.216Z,"17km ESE of Ridgecrest, CA",earthquake,0.31,0.51,0.187,17,automatic,ci,ci
2019-08-28T11:15:22.090Z,35.8105,-117.6101667,12.37,0.75,ml,10,81,0.01154,0.16,ci,ci39017680,2019-08-28T11:18:57.723Z,"19km WNW of Searles Valley, CA",earthquake,0.56,0.77,0.185,5,automatic,ci,ci
2019-08-28T11:15:10.719Z,37.246,-115.0259,7.8,1.7,ml,33,79.98,0.162,0.162,nn,nn00701212,2019-08-28T17:12:13.483Z,"18km SE of Alamo, Nevada",earthquake,,5.4,0.37,18,reviewed,nn,nn
2019-08-28T11:12:16.934Z,51.7439,178.5266,100.56,3.8,mb,,165,0.19,0.52,us,us7000596u,2019-08-29T05:51:42.679Z,"22km S of Little Sitkin Island, Alaska",earthquake,9.8,4.7,0.111,21,reviewed,us,us
2019-08-28T11:08:38.223Z,62.9831,-151.608,3.6,0.9,ml,,,,0.44,ak,ak019b13kuvl,2019-08-28T11:16:49.765Z,"106km NW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-28T11:08:27.150Z,36.4976667,-121.069,7.04,1.22,md,12,135,0.04322,0.11,nc,nc73260715,2019-08-29T00:05:02.158Z,"8km ESE of Pinnacles, CA",earthquake,0.42,1,0.179,7,reviewed,nc,nc
2019-08-28T11:06:45.910Z,69.1258,-144.4458,0.8,1.4,ml,,,,0.77,ak,ak019b13kg0f,2019-08-28T11:11:38.291Z,"116km SSW of Kaktovik, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-08-28T10:51:39.980Z,35.853,-117.6861667,3.27,0,ml,8,78,0.07783,0.08,ci,ci39017656,2019-08-28T10:55:11.917Z,"22km ESE of Little Lake, CA",earthquake,0.23,1.04,0.082,3,automatic,ci,ci
2019-08-28T10:51:28.830Z,44.4846667,-114.3693333,9.8,1.55,ml,8,103,0.711,0.19,mb,mb80358874,2019-09-03T21:25:07.510Z,"11km WSW of Challis, Idaho",earthquake,0.74,2.1,0.149,6,reviewed,mb,mb
2019-08-28T10:45:40.530Z,58.1755,-155.3716667,2.52,-0.03,ml,8,234,0.04159,0.14,av,av62079736,2019-09-11T15:43:04.950Z,"94km SE of King Salmon, Alaska",earthquake,0.9,0.48,0.302,8,reviewed,av,av
2019-08-28T10:44:20.480Z,58.1778333,-155.3728333,2.23,0.39,ml,10,232,0.04003,0.09,av,av62079731,2019-09-11T15:42:59.570Z,"94km SE of King Salmon, Alaska",earthquake,0.68,0.34,0.291,10,reviewed,av,av
2019-08-28T10:41:41.824Z,59.451,-136.103,4,0.9,ml,,,,0.78,ak,ak019b136i0r,2019-08-28T16:23:34.771Z,"44km NW of Haines, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-08-28T10:39:41.369Z,60.536,-147.4743,8.2,1.2,ml,,,,0.65,ak,ak019b13619z,2019-08-28T16:20:23.447Z,"71km ESE of Whittier, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-08-28T10:39:25.320Z,36.0888333,-117.907,3.69,0.95,ml,16,111,0.05105,0.13,ci,ci39017648,2019-08-28T10:43:01.842Z,"6km NE of Coso Junction, CA",earthquake,0.3,0.45,0.137,11,automatic,ci,ci
2019-08-28T10:33:56.740Z,35.919,-117.7055,7.62,0.19,ml,14,81,0.05322,0.05,ci,ci39017640,2019-08-28T15:42:11.363Z,"18km E of Little Lake, CA",earthquake,0.14,0.41,0.021,3,reviewed,ci,ci
2019-08-28T10:32:32.571Z,61.3198,-147.2738,10.7,1.2,ml,,,,0.72,ak,ak019b134k00,2019-08-28T10:41:20.933Z,"53km WNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-28T10:29:52.170Z,35.8828333,-117.6591667,4.68,0.93,ml,16,92,0.06532,0.11,ci,ci39017632,2019-08-28T10:33:28.794Z,"23km ESE of Little Lake, CA",earthquake,0.22,0.41,0.142,13,automatic,ci,ci
2019-08-28T10:28:34.790Z,52.0723333,-176.1265,-0.55,-0.17,ml,5,120,0.02157,0.24,av,av70845699,2019-09-04T00:32:51.200Z,"42km ENE of Adak, Alaska",earthquake,0.31,0.53,0.204,5,reviewed,av,av
2019-08-28T10:27:52.349Z,37.2692,-116.1295,0,-0.5,ml,12,237.41,0.039,0.1422,nn,nn00701264,2019-08-29T02:06:52.338Z,"68km NE of Beatty, Nevada",earthquake,,0,0.13,7,reviewed,nn,nn
2019-08-28T10:24:54.160Z,36.1378333,-117.9706667,7.67,1.57,ml,22,82,0.09591,0.1,ci,ci39017624,2019-08-28T10:28:43.768Z,"10km N of Coso Junction, CA",earthquake,0.21,0.87,0.172,24,automatic,ci,ci
2019-08-28T10:24:21.960Z,36.113,-117.6718333,2.43,0.67,ml,13,89,0.07938,0.15,ci,ci39017616,2019-08-28T10:27:57.710Z,"26km ENE of Coso Junction, CA",earthquake,0.36,0.61,0.171,8,automatic,ci,ci
